,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,130.00002630321254,4.359619839950879e-08,False,Bulk ,4.832971459258276e-06,-4.3527220339180785e-08,False
1,A,128.9999974381477,3.8338346714287075e-08,False,Bulk ,6.483006584808923e-06,-3.8382939570854954e-08,False
2,A,128.00003346788264,3.449954011910457e-08,False,Bulk ,1.976718768034215e-05,-3.452370778822114e-08,False
3,A,126.99998606144645,3.1619197050234546e-08,False,Bulk ,1.5208616062295857e-05,-3.1756733603212576e-08,False
4,A,126.00002209118144,2.942192145357991e-08,False,Bulk ,8.552542166007614e-06,-2.947962902865298e-08,False
5,A,125.00001176748796,2.774277660746309e-08,False,Bulk ,7.863296190915858e-08,-2.7840561827955502e-08,False
6,A,123.99997363173743,2.640090259472721e-08,False,Bulk ,-7.947809089496258e-06,-2.6371386235682857e-08,False
7,A,123.00000039078672,2.5323015102319796e-08,False,Bulk ,-1.2394513919369507e-05,-2.534318612975878e-08,False
8,A,121.99999006709325,2.442912201436834e-08,False,Bulk ,-1.457591628874124e-05,-2.430885878549808e-08,False
9,A,121.00000755545685,2.367991686014239e-08,False,Bulk ,-1.0380911732257338e-05,-2.3651016196810484e-08,False
10,A,120.00000650244907,2.304449359487302e-08,False,Bulk ,-9.849544488436252e-06,-2.291958485678697e-08,False
11,A,118.99997763738422,2.2459034057150974e-08,False,Bulk ,1.6253305303894072e-07,-2.2469449458581608e-08,False
12,A,118.00001366711919,2.195732802006033e-08,False,Bulk ,4.525337791782408e-06,-2.1885628860304248e-08,False
13,A,117.0000218847971,2.148941175605376e-08,False,Bulk ,1.3670447724918253e-05,-2.1578957486990946e-08,False
14,A,115.99998374904658,2.1063873760330746e-08,False,Bulk ,1.2663646631361734e-05,-2.10902019198759e-08,False
15,A,115.00001050809585,2.068209320730288e-08,False,Bulk ,1.3334847360399124e-05,-2.081651860750629e-08,False
16,A,113.99999091371672,2.0296425890024153e-08,False,Bulk ,5.671972370554362e-06,-2.0339274821508545e-08,False
17,A,113.0000084020803,1.9947682833128583e-08,False,Bulk ,-1.6273355577280102e-06,-2.0030065905045743e-08,False
18,A,111.99998880770114,1.9604017645657518e-08,False,Bulk ,-2.8019368335432254e-06,-1.9550532141083797e-08,False
19,A,110.99995994263631,1.926724833024443e-08,False,Bulk ,-1.1975013463721464e-05,-1.925091637555208e-08,False
20,A,110.00001451374266,1.8924523488963092e-08,False,Bulk ,-1.3708948680401893e-05,-1.8780109284372623e-08,False
21,A,108.99998564867782,1.858324051183933e-08,False,Bulk ,-7.807975604280822e-06,-1.857141183314912e-08,False
22,A,108.00000313704142,1.8253241688992255e-08,False,Bulk ,-2.158702801548229e-06,-1.814114354106556e-08,False
23,A,107.00002062540501,1.7911269124662693e-08,False,Bulk ,7.629641163580878e-06,-1.7960730412264704e-08,False
24,A,106.00001957239724,1.7609856825983223e-08,False,Bulk ,5.224505217863926e-06,-1.754995787852498e-08,False
25,A,105.00002779007514,1.7294840852425747e-08,False,Bulk ,1.425774836282586e-05,-1.741435404826677e-08,False
26,A,103.99998965432461,1.7007408367100167e-08,False,Bulk ,9.643243350693047e-06,-1.702060162101769e-08,False
27,A,102.99998860131684,1.6714396494382228e-08,False,Bulk ,4.581271185868929e-06,-1.6819764364428056e-08,False
28,A,102.00000608968043,1.6429659668133857e-08,False,Bulk ,2.1761352401519773e-06,-1.6406825635316794e-08,False
29,A,100.99996795392991,1.615451437302067e-08,False,Bulk ,-4.787572323612134e-06,-1.62108777911372e-08,False
30,A,99.99998544229351,1.586313243369825e-08,False,Bulk ,-5.430806355606263e-06,-1.5788098345909522e-08,False
31,A,99.0000029306571,1.559293962851761e-08,False,Bulk ,-7.947809089496258e-06,-1.560050582673443e-08,False
32,A,98.00004823107776,1.530312493284473e-08,False,Bulk ,-3.6968711389258335e-06,-1.519753159633224e-08,False
33,A,96.99999155395585,1.5038699584294395e-08,False,Bulk ,4.1423332642828714e-07,-1.5045217116065027e-08,False
34,A,96.00002758369084,1.4749323716843387e-08,False,Bulk ,6.379669027735055e-07,-1.4694912378839349e-08,False
35,A,94.99999871862597,1.4468097516369986e-08,False,Bulk ,9.167809500958482e-06,-1.4555409396912368e-08,False
36,A,93.99999766561821,1.4204361755025448e-08,False,Bulk ,6.091472826203273e-06,-1.419730635634916e-08,False
37,A,92.99997807123906,1.3951157871005817e-08,False,Bulk ,1.0202577291558261e-05,-1.4063683047573494e-08,False
38,A,92.00005118371678,1.3704222961584342e-08,False,Bulk ,5.895705946901315e-06,-1.3700443029414922e-08,False
39,A,91.00001304796625,1.344700693382189e-08,False,Bulk ,2.7914025751028457e-06,-1.3544662636553258e-08,False
40,A,89.99993782947297,1.3199194367956674e-08,False,Bulk ,-1.4315686784243178e-06,-1.3162050642643512e-08,False
