,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,130.00000776184115,3.4891601790473415e-08,False,Bulk ,-5.962173599427349e-06,-3.484975113728561e-08,False
1,A,128.999988167462,2.5592330251056695e-08,False,Bulk ,8.057670850330698e-07,-2.552508464967155e-08,False
2,A,128.00000565582562,1.869062804670579e-08,False,Bulk ,6.455039887765662e-06,-1.8719084466191606e-08,False
3,A,127.00001387350352,1.3580159954286781e-08,False,Bulk ,1.1125478293984997e-05,-1.3615218714369029e-08,False
4,A,126.00002209118144,9.802099722960434e-09,False,Bulk ,1.4313681756913249e-05,-9.936461951832408e-09,False
5,A,125.00000249680227,7.045318143420125e-09,False,Bulk ,1.0733944535379347e-05,-7.113414252349196e-09,False
6,A,124.00001071448018,5.0340430230928555e-09,False,Bulk ,-1.7392023459001857e-06,-5.107331664417038e-09,False
7,A,123.00000039078672,3.5886682397413764e-09,False,Bulk ,-7.136774875243432e-06,-3.5741604717395524e-09,False
8,A,121.99999933777893,2.518240827105771e-09,False,Bulk ,-9.37411063870082e-06,-2.51637632616992e-09,False
9,A,120.9999704727141,1.7652742881209214e-09,False,Bulk ,-1.840735378366449e-05,-1.6440185044038457e-09,False
10,A,119.99999723176337,1.2290262009944256e-09,False,Bulk ,-1.703698562854558e-05,-1.133229635795445e-09,False
11,A,119.00002399081266,8.36086873181833e-10,False,Bulk ,-1.0269044944085162e-05,-7.145350161255262e-10,False
12,A,117.99997658437645,5.368060258657337e-10,False,Bulk ,3.6304034863997997e-06,-5.181539328716243e-10,False
13,A,117.00001261411141,3.577014215963389e-10,False,Bulk ,1.0286477382688043e-05,-3.196685455425139e-10,False
14,A,116.00000229041795,2.1940784196095785e-10,False,Bulk ,1.5208616062295857e-05,-2.922507012684905e-10,False
15,A,114.99997342535312,1.2637625892428182e-10,False,Bulk ,1.973922098329889e-05,-1.8808764954573267e-10,False
16,A,113.99997237234533,8.036198537379669e-11,False,Bulk ,1.7529851916883894e-05,-2.2460351438020874e-10,False
17,A,112.99997131933756,5.798174605837145e-11,False,Bulk ,5.1965385208197976e-06,-1.2056424525010967e-10,False
18,A,111.99997026632977,5.478456901330834e-11,False,Bulk ,-1.2358017991214928e-06,-1.2632013580876624e-10,False
19,A,111.00001556675045,3.967634023174896e-11,False,Bulk ,-7.1647415722866925e-06,-1.1016650746671533e-11,False
20,A,109.9999959723713,4.299889676877157e-11,False,Bulk ,-1.4659816379871023e-05,2.5375431495159026e-12,False
21,A,109.00004127279195,3.9613650485765905e-11,False,Bulk ,-1.6533585081767756e-05,1.008209217209617e-10,False
22,A,107.99997532498436,1.1591334031997895e-11,False,Bulk ,-9.569877518003644e-06,4.994627613800807e-11,False
23,A,106.99999281334794,5.698497909726202e-12,False,Bulk ,-5.71047332603887e-06,1.2285422321430808e-10,False
24,A,106.00000103102586,-2.1822300576190587e-11,False,Bulk ,5.923672643943709e-06,-1.0521520376010074e-12,False
25,A,105.00000924870376,-1.9690849212816282e-11,False,Bulk ,1.4817082303691075e-05,2.5561105384135566e-11,False
26,A,104.00004527843875,-2.972120856987047e-11,False,Bulk ,1.694255127897542e-05,-8.225353282207018e-11,False
27,A,103.00002568405958,-7.654417984350594e-12,False,Bulk ,1.1740745628934998e-05,-4.499497243163832e-11,False
28,A,102.00004317242319,1.1911051736648467e-13,False,Bulk ,6.287239705506098e-06,-8.912346671465879e-11,False
29,A,100.99997722461559,4.3255924727184313e-13,False,Bulk ,3.406669910053714e-06,-2.9707822238218494e-11,False
30,A,99.9999947129792,2.2373970340828915e-11,False,Bulk ,-8.227476059928865e-06,-4.821331984077568e-11,False
31,A,98.99998438928573,3.930020175585724e-11,False,Bulk ,-1.916245460383166e-05,7.823059856064931e-11,False
32,A,97.99999260696364,3.1652052746102964e-11,False,Bulk ,-2.078452303233818e-05,6.052968781037564e-11,False
33,A,97.0000286366986,2.1120175421197555e-11,False,Bulk ,-1.9218387997917315e-05,1.1845994117490435e-10,False
34,A,95.99999977163377,7.767259527120759e-12,False,Bulk ,-6.409640752119521e-06,5.7682688179211215e-11,False
35,A,95.00002653068304,-8.46938468211379e-12,False,Bulk ,-2.6900700453701826e-06,8.510053245323792e-11,False
36,A,93.99998839493252,-2.4831408383307836e-11,False,Bulk ,6.7906402522839235e-06,-9.655042227418694e-12,False
37,A,93.00001515398179,-3.373335231269347e-11,False,Bulk ,2.2116390231973447e-05,-1.8443606306226157e-11,False
38,A,91.99997701823129,-2.677479050873628e-11,False,Bulk ,2.138925610884867e-05,-8.875211893668255e-11,False
39,A,90.99998523590918,-1.2794977154842148e-11,False,Bulk ,1.2356012963886734e-05,-6.052968781037233e-11,False
40,A,90.00000272427278,-5.334897383033736e-12,False,Bulk ,5.39230540012349e-06,-8.943292319630731e-11,False
