,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,130.00001703252684,2.0909480827029832e-07,False,Bulk ,-1.085634558199277e-05,-2.0906347634999113e-07,False
1,A,129.00000670883338,1.5207672898715704e-07,False,Bulk ,-4.92740580882757e-06,-1.519966684605561e-07,False
2,A,128.00003346788264,1.1027363912298501e-07,False,Bulk ,5.560105582382187e-06,-1.1028861899439202e-07,False
3,A,127.00000460281782,7.964813096733e-08,False,Bulk ,1.1349211870330216e-05,-7.966591961382718e-08,False
4,A,125.99999427912437,5.727328297005771e-08,False,Bulk ,1.4761148909603686e-05,-5.74046105848021e-08,False
5,A,125.00001176748796,4.097307135840123e-08,False,Bulk ,1.4369615150998903e-05,-4.106153298470482e-08,False
6,A,124.00000144379449,2.9155113894682274e-08,False,Bulk ,4.9168715503871904e-06,-2.9242152124636207e-08,False
7,A,123.00002820284378,2.0593826044960803e-08,False,Bulk ,1.904997500830688e-07,-2.060955411258003e-08,False
8,A,121.9999529843505,1.4448162177147842e-08,False,Bulk ,-1.0688545399733206e-05,-1.4467276190938983e-08,False
9,A,121.00000755545685,1.0047342009240402e-08,False,Bulk ,-1.8155653510275142e-05,-9.97248268629625e-09,False
10,A,119.99999723176337,6.920252100186858e-09,False,Bulk ,-1.902262111861449e-05,-6.860216959064694e-09,False
11,A,118.99999617875561,4.720656982930901e-09,False,Bulk ,-1.5107283532563194e-05,-4.5934482309921554e-09,False
12,A,118.00000439643352,3.1733486726133585e-09,False,Bulk ,-2.102769407462575e-06,-3.1356606372441513e-09,False
13,A,117.00004969685418,2.1081245088942245e-09,False,Bulk ,5.252471914906319e-06,-2.080290252231376e-09,False
14,A,116.00000229041795,1.376284414305172e-09,False,Bulk ,1.1768712325979126e-05,-1.443676378184844e-09,False
15,A,115.00001977878155,8.925703343112438e-10,False,Bulk ,1.7445951825754112e-05,-9.481127684735355e-10,False
16,A,113.99998164303102,5.810022967827532e-10,False,Bulk ,1.4593348727344989e-05,-7.090885820485181e-10,False
17,A,112.99999913139463,3.7751138132652165e-10,False,Bulk ,7.294040799062616e-06,-4.3534337838258483e-10,False
18,A,111.99998880770114,2.4974967901604603e-10,False,Bulk ,-1.0400349198195352e-06,-3.362554129588555e-10,False
19,A,110.99998775469338,1.7985061224657868e-10,False,Bulk ,-8.45120963627495e-06,-1.4179295989116923e-10,False
20,A,110.00003305511403,1.1220837633244183e-10,False,Bulk ,-1.4156415833093197e-05,-9.85309437567633e-11,False
21,A,108.99997637799213,7.478259798143697e-11,False,Bulk ,-1.527508371482276e-05,4.3819037801375256e-11,False
22,A,107.99998459567004,4.845290466916848e-11,False,Bulk ,-1.3764882074488415e-05,7.860194633861894e-12,False
23,A,107.00002062540501,2.0367898469417415e-11,False,Bulk ,-1.2078351020790995e-06,7.278416448364127e-11,False
24,A,106.00001957239724,4.952489932549001e-13,False,Bulk ,2.9312360603191492e-06,-1.1759346302630635e-12,False
25,A,105.00002779007514,-1.2544218170916538e-11,False,Bulk ,1.2747546722491516e-05,3.014106131252907e-11,False
26,A,104.00001746638168,-1.0914284775393454e-11,False,Bulk ,2.0242621530076714e-05,-9.62409657925682e-11,False
27,A,102.99998860131684,-2.2574577527967418e-11,False,Bulk ,2.018668813599106e-05,-6.257210058924994e-11,False
28,A,101.99998754830905,-1.7434018357479173e-11,False,Bulk ,1.5124715971166075e-05,-1.313333308114637e-10,False
29,A,101.00000503667266,6.764223591415009e-12,False,Bulk ,6.566906675938705e-06,-4.109582076286958e-11,False
30,A,99.99998544229351,1.898872405782325e-11,False,Bulk ,-6.018106993513871e-06,-8.194407634042497e-11,False
31,A,98.99995657722867,1.8549895835951778e-11,False,Bulk ,-1.2310613828239725e-05,3.4040212981294506e-11,False
32,A,97.99997406559226,4.324965575269718e-11,False,Bulk ,-2.0952323214596877e-05,1.5782280564054816e-11,False
33,A,97.00001936601292,2.970867062067452e-11,False,Bulk ,-1.9302288089047097e-05,1.1053785524471143e-10,False
34,A,95.99999050094807,1.2406300729754474e-11,False,Bulk ,-8.646976515577776e-06,3.8001255946390967e-11,False
35,A,95.00002653068304,-7.152900016499374e-12,False,Bulk ,-2.158702801548229e-06,7.742601170836249e-11,False
36,A,94.00002547767527,-1.323380537671362e-11,False,Bulk ,4.888904853344797e-06,4.951303706382984e-13,False
37,A,93.00003369535317,-3.517521647027069e-11,False,Bulk ,1.3418747451528906e-05,1.1202324635661309e-11,False
38,A,91.99999555960265,-3.304376510689639e-11,False,Bulk ,1.560014982090064e-05,-9.005183615960436e-11,False
39,A,90.99998523590918,-2.0192367180667503e-11,False,Bulk ,1.8900220072001934e-05,-6.913257800019002e-11,False
40,A,89.99999345358708,1.0839057080217756e-11,False,Bulk ,4.413471003609365e-06,-1.0397737783377135e-10,False
