,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,129.99998922046979,3.1619447182321014e-07,False,Bulk ,-2.005738890921427e-05,-3.1622472814084713e-07,False
1,A,129.00002525020474,2.3120560705749616e-07,False,Bulk ,-2.114809009390057e-05,-2.31099810516858e-07,False
2,A,128.00001492651128,1.6886830282781722e-07,False,Bulk ,-1.3680981983358632e-05,-1.6884026097407107e-07,False
3,A,126.99998606144645,1.232069098574624e-07,False,Bulk ,-1.5834417655686238e-05,-1.2305475101441492e-07,False
4,A,125.99999427912437,8.974381303969682e-08,False,Bulk ,-4.787572323612134e-06,-8.97609470668561e-08,False
5,A,124.99999322611657,6.513865194963757e-08,False,Bulk ,3.770236971615236e-06,-6.509998869653877e-08,False
6,A,124.00001998516588,4.7075291232248956e-08,False,Bulk ,1.526454945638238e-05,-4.719706475504594e-08,False
7,A,122.99999112010103,3.3867314030880256e-08,False,Bulk ,1.3726381119004774e-05,-3.3885917979544356e-08,False
8,A,122.00000860846463,2.4212027424034104e-08,False,Bulk ,1.3670447724918253e-05,-2.4368336321270847e-08,False
9,A,121.00000755545685,1.7212591905697902e-08,False,Bulk ,8.636442257137396e-06,-1.7235797658355803e-08,False
10,A,119.99995087833494,1.2143875184102632e-08,False,Bulk ,-1.347668587295403e-06,-1.2235909284366988e-08,False
11,A,118.99995909601284,8.516458412370038e-09,False,Bulk ,-1.1024145764252334e-05,-8.427799712501454e-09,False
12,A,117.99996731369076,5.906433528172626e-09,False,Bulk ,-1.2730114283888636e-05,-5.906410191328833e-09,False
13,A,116.99998480205436,4.064859550217513e-09,False,Bulk ,-1.4519982894655586e-05,-3.917719057665304e-09,False
14,A,116.00000229041795,2.7725731265530707e-09,False,Bulk ,-1.424031592422298e-05,-2.715666300351314e-09,False
15,A,114.99998269603881,1.8544191069067406e-09,False,Bulk ,-4.3401051709199626e-06,-1.7199591250002966e-09,False
16,A,114.00001872577377,1.2218795699525226e-09,False,Bulk ,5.1965385208197976e-06,-1.2445101865961122e-09,False
17,A,113.000017672766,7.858096969045993e-10,False,Bulk ,1.327891396631347e-05,-7.783449426413702e-10,False
18,A,111.99999807838684,5.016997681160457e-10,False,Bulk ,1.6439150732197594e-05,-6.52148589425266e-10,False
19,A,111.00002483743613,3.1770536366008824e-10,False,Bulk ,1.6383217338111072e-05,-3.8255010261341564e-10,False
20,A,109.99998670168559,2.1821673678730624e-10,False,Bulk ,7.405907587235659e-06,-3.4850988963212114e-10,False
21,A,108.99996710730646,1.5345822918832714e-10,False,Bulk ,-4.871472414741916e-06,-1.3578950414719847e-10,False
22,A,108.00002167841278,1.0418408884679914e-10,False,Bulk ,-9.82157779139299e-06,-1.6425950045882618e-10,False
23,A,106.99995573060521,8.913854981121951e-11,False,Bulk ,-1.4687783076914283e-05,1.0521520376036544e-11,False
24,A,105.99999176034018,6.092816411950564e-11,False,Bulk ,-2.078452303233818e-05,-1.6648758712669356e-11,False
25,A,104.9999907073324,3.259239893582566e-11,False,Bulk ,-1.630985150542167e-05,1.109710943190187e-10,False
26,A,103.99998965432461,5.1969799418749816e-12,False,Bulk ,-4.032471503444962e-06,6.8699338925919144e-12,False
27,A,103.00002568405958,2.6893901026122616e-12,False,Bulk ,2.9312360603191492e-06,1.008209217209617e-10,False
28,A,101.99997827762338,-1.1165043759322373e-11,False,Bulk ,1.1013611505811954e-05,-5.6878101326924394e-11,False
29,A,100.99998649530129,-3.1915349679224524e-11,False,Bulk ,1.8145119251834763e-05,2.042412778880913e-12,False
30,A,100.00001325435056,-3.2855695868950526e-11,False,Bulk ,1.5544216426814986e-05,-1.1462268080246664e-10,False
31,A,98.99997511860003,-7.215589762479122e-12,False,Bulk ,1.364248102787586e-05,-4.4314168172010246e-11,False
32,A,97.99996479490657,-1.0719946562851271e-12,False,Bulk ,7.993208225143267e-06,-1.3721300396277903e-10,False
33,A,96.99999155395585,1.5101959806963056e-11,False,Bulk ,-4.787572323612134e-06,1.1821237598958355e-11,False
34,A,95.99999050094807,2.0367898469417415e-11,False,Bulk ,-1.628188480837841e-05,-4.239553798579139e-11,False
35,A,94.99998944794031,3.453578106125741e-11,False,Bulk ,-1.2814014375018418e-05,8.441972819360984e-11,False
36,A,94.00001620698959,2.7890667987208884e-11,False,Bulk ,-1.6225951414292755e-05,2.8717561496948514e-11,False
37,A,93.00000588329613,1.0776367334234699e-11,False,Bulk ,-1.4016582347876894e-05,1.3288061321970633e-10,False
38,A,92.00000483028833,2.2505618807407893e-12,False,Bulk ,-2.7180367424134433e-06,-4.084825557755208e-12,False
39,A,91.00000377728057,-1.649367216775648e-11,False,Bulk ,1.014664389747174e-05,4.672792872887071e-11,False
40,A,90.00000272427278,-2.4204510923490502e-11,False,Bulk ,1.4369615150998903e-05,-7.959220707989884e-11,False
