,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,130.00001703252684,1.0469544283579737e-07,False,Bulk ,-5.366343730417097e-07,-1.0472397254139538e-07,False
1,A,128.9999974381477,7.749900109558923e-08,False,Bulk ,-1.319701890251275e-06,-7.749254485191604e-08,False
2,A,127.99999638513992,5.7182132079400476e-08,False,Bulk ,2.95920275736241e-06,-5.720135956765562e-08,False
3,A,127.0000324148749,4.204425104798861e-08,False,Bulk ,-7.603679493869281e-07,-4.203372146745059e-08,False
4,A,126.00001282049574,3.081626678370238e-08,False,Bulk ,-3.6129710477969187e-06,-3.0804969248255586e-08,False
5,A,125.00003957954502,2.246586723946297e-08,False,Bulk ,-1.6553022547704035e-06,-2.2447230483199265e-08,False
6,A,124.00000144379449,1.63246543436147e-08,False,Bulk ,-3.3333040773643116e-06,-1.6314978951563626e-08,False
7,A,123.00000039078672,1.1774381821287155e-08,False,Bulk ,-4.2841717768343085e-06,-1.1753219064292242e-08,False
8,A,121.99997152572189,8.44072919922428e-09,False,Bulk ,-2.438369771980836e-06,-8.438321232877494e-09,False
9,A,120.9999704727141,6.016516722116293e-09,False,Bulk ,1.9524016638058916e-06,-6.000361179157206e-09,False
10,A,119.99999723176337,4.24948085213329e-09,False,Bulk ,3.30333235298505e-07,-4.251065579696667e-09,False
11,A,119.00002399081266,2.9788850805784737e-09,False,Bulk ,1.4769678140704595e-06,-2.9730103104898987e-09,False
12,A,117.99999512574783,2.0705733510512536e-09,False,Bulk ,2.819369272145239e-06,-2.0867269470496607e-09,False
13,A,117.00000334342573,1.4278780752480202e-09,False,Bulk ,-3.4086749373888475e-07,-1.4138447733539669e-09,False
14,A,115.9999744783609,9.771388016404057e-10,False,Bulk ,-2.382436377895182e-06,-9.695271570035848e-10,False
15,A,115.00001050809585,6.482683942209984e-10,False,Bulk ,2.4643314416872286e-07,-6.400178953446591e-10,False
16,A,114.00000945508809,4.423325786714838e-10,False,Bulk ,-2.214636195635618e-06,-4.271737272670744e-10,False
17,A,112.99999913139463,2.888053907625773e-10,False,Bulk ,2.4643314416872286e-07,-2.894655929336571e-10,False
18,A,111.99998880770114,1.9176166398307826e-10,False,Bulk ,-2.9697370158027897e-06,-1.8517875861823721e-10,False
19,A,111.00001556675045,1.1722355601097058e-10,False,Bulk ,-8.722347375608383e-07,-1.130135070978963e-10,False
20,A,109.9999959723713,7.471990823545391e-11,False,Bulk ,1.0295006613791555e-06,-8.547188023121416e-11,False
21,A,108.99998564867782,5.152470222226879e-11,False,Bulk ,3.582999323417657e-07,-5.0131950026994535e-11,False
22,A,108.00001240772711,3.597764521883132e-11,False,Bulk ,-3.081603803974965e-06,-1.2687715747572895e-11,False
23,A,107.00001135471932,2.2938178054663192e-11,False,Bulk ,1.4210344199848055e-06,-1.1573672413637551e-11,False
24,A,106.00001030171155,6.388085115523285e-12,False,Bulk ,8.057670850330698e-07,4.394282039403731e-12,False
25,A,105.00001851938946,9.961400636474811e-12,False,Bulk ,1.0574673584224162e-06,2.4756518531881832e-12,False
26,A,103.99997111295323,2.1251823887746754e-12,False,Bulk ,4.981334175580693e-07,1.06453029686986e-11,False
27,A,102.99997933063115,5.698497909726202e-12,False,Bulk ,1.6447679963300238e-06,6.560477410940083e-12,False
28,A,102.00002463105182,-6.588692302665096e-12,False,Bulk ,-1.263768496165621e-06,-4.88941241004203e-12,False
29,A,101.00000503667266,-6.275243572756429e-12,False,Bulk ,-3.323382626388427e-08,5.3226514843493e-12,False
30,A,99.99998544229351,-6.964830778553512e-12,False,Bulk ,-2.354469680851054e-06,-1.2378259265874742e-13,False
31,A,99.00003074271416,9.967669611094293e-13,False,Bulk ,3.4905700011826288e-06,-4.641847224721226e-12,False
32,A,97.99999260696364,-1.5735126241363476e-12,False,Bulk ,-1.319701890251275e-06,1.0273955190719049e-11,False
33,A,97.00000082464155,5.447738925800592e-12,False,Bulk ,-2.290007055658419e-07,-4.951303706382984e-13,False
34,A,95.99999050094807,-2.5702795852523944e-13,False,Bulk ,-4.200271685704526e-06,1.5782280564054816e-11,False
35,A,94.99996163588324,-2.075030591990877e-12,False,Bulk ,-1.1798684050358388e-06,4.8275211137110016e-12,False
36,A,93.99998839493252,-9.46615164322322e-13,False,Bulk ,-1.4875020725108393e-06,1.559660667506504e-11,False
37,A,92.99998734192475,-3.328825511622237e-12,False,Bulk ,-5.08667675998449e-07,4.579955928393507e-12,False
38,A,92.00001410097403,-8.720143666039401e-12,False,Bulk ,3.826170365701757e-06,1.0830976857685067e-11,False
39,A,91.00001304796625,-2.9526870357338215e-12,False,Bulk ,3.9100704568315395e-06,-2.289977964195099e-12,False
40,A,90.00003053632985,-5.711035858922152e-12,False,Bulk ,2.651569089886542e-06,1.671065000901362e-12,False
