,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,130.00002630321254,3.783695412592634e-08,False,Bulk ,2.0773988773898668e-05,-3.7927976651535876e-08,False
1,A,128.9999974381477,2.78625767120339e-08,False,Bulk ,6.706740161154141e-06,-2.796155931227993e-08,False
2,A,128.00006127993973,2.0456974329483e-08,False,Bulk ,-5.179106082216917e-06,-2.0464419022687058e-08,False
3,A,127.00001387350352,1.4954632634933087e-08,False,Bulk ,-6.9689746929838675e-06,-1.4984996884736306e-08,False
4,A,126.00001282049574,1.0884939705300393e-08,False,Bulk ,-1.4855583259173848e-05,-1.0790190493403267e-08,False
5,A,125.00002103817364,7.858717597531222e-09,False,Bulk ,-1.3848782165618197e-05,-7.823802551620636e-09,False
6,A,124.00002925585156,5.6575552366257234e-09,False,Bulk ,-1.9973488818084487e-05,-5.486292071843337e-09,False
7,A,122.99999112010103,4.005241601789024e-09,False,Bulk ,-1.0884312279035163e-05,-3.948355249348468e-09,False
8,A,121.99999933777893,2.8248563747017143e-09,False,Bulk ,2.679535786929803e-06,-2.737204471474022e-09,False
9,A,120.99999828477117,1.9648157495803164e-09,False,Bulk ,8.552542166007614e-06,-1.9938900025552197e-09,False
10,A,120.00003431450612,1.3597343213660355e-09,False,Bulk ,1.0454277564947607e-05,-1.3817850818552222e-09,False
11,A,119.00000544944129,9.274885228229893e-10,False,Bulk ,1.4201814968739339e-05,-1.0564844283467072e-09,False
12,A,118.00000439643352,6.414352119090073e-10,False,Bulk ,1.218821278162717e-05,-6.97143561856901e-10,False
13,A,117.00001261411141,4.4772389682590097e-10,False,Bulk ,-8.916722034953833e-08,-5.242811712082572e-10,False
14,A,116.00000229041795,3.0729886582714564e-10,False,Bulk ,-8.722347375608383e-07,-3.2721928369473055e-10,False
15,A,115.00001050809585,2.2743212944660054e-10,False,Bulk ,-8.8427433948806e-06,-2.2788375308568043e-10,False
16,A,113.99998164303102,1.584734088668559e-10,False,Bulk ,-1.9609921756522097e-05,-3.998177742893754e-11,False
17,A,112.99998986070894,1.1352486099805625e-10,False,Bulk ,-1.597425114090341e-05,-1.5225258897088798e-11,False
18,A,111.99999807838684,6.450147964045717e-11,False,Bulk ,-2.5222698631106183e-06,3.7629908168411416e-11,False
19,A,110.99995994263631,3.3846193855460326e-11,False,Bulk ,-6.941007995940607e-06,6.065347040305093e-12,False
20,A,110.00002378442835,-3.767653733493709e-12,False,Bulk ,9.335609683218046e-06,3.373075649964929e-11,False
21,A,109.00003200210627,-2.32641647337645e-11,False,Bulk ,1.3838247907177817e-05,-5.347408002879395e-11,False
22,A,107.99999386635574,-1.4174151566436313e-11,False,Bulk ,1.772561879618672e-05,-4.4809298542648544e-11,False
23,A,106.99998354266228,-8.657453920056344e-12,False,Bulk ,1.2383979660929995e-05,-1.1876939765655287e-10,False
24,A,106.00000103102586,-3.0153767817135697e-12,False,Bulk ,7.545741072451095e-06,-6.492396984977606e-11,False
25,A,104.99996289527533,7.829949273100507e-12,False,Bulk ,-1.543435466598228e-06,-7.953031578356782e-11,False
26,A,103.9999989250103,3.0335568080491856e-11,False,Bulk ,-1.1975013463721464e-05,2.71702790887059e-11,False
27,A,102.99997933063115,2.249934983279172e-11,False,Bulk ,-1.0632612005646684e-05,-1.361608519252839e-12,False
28,A,102.00002463105182,3.1150534778251744e-11,False,Bulk ,-1.3373348315883632e-05,1.0552466024201396e-10,False
29,A,100.99998649530129,1.8361826598005916e-11,False,Bulk ,-1.5023383441433412e-05,3.9857994836278795e-11,False
30,A,99.9999947129792,1.2475259450350395e-12,False,Bulk ,1.2812009347685019e-06,8.553377152754519e-11,False
31,A,98.99999365997141,9.340772151263724e-13,False,Bulk ,3.4905700011826288e-06,1.6215519638362086e-11,False
32,A,98.00000187764932,-2.8342034158272997e-11,False,Bulk ,1.4453515242128685e-05,1.961954093649253e-11,False
33,A,97.00000082464155,-2.746437771453336e-11,False,Bulk ,1.669085100558694e-05,-8.565755412020063e-11,False
34,A,95.9999719595767,-5.52296662097629e-12,False,Bulk ,1.5767950003160204e-05,-4.858466761875523e-11,False
35,A,95.00000798931167,-1.6180223437847813e-11,False,Bulk ,7.685574557667399e-06,-1.0800031209519553e-10,False
36,A,94.00002547767527,-5.334897383033736e-12,False,Bulk ,5.644005673511969e-06,-3.7629908168411416e-11,False
37,A,93.00001515398179,2.275010881671733e-11,False,Bulk ,-1.1415679522857117e-05,-5.044140650864306e-11,False
38,A,91.99998628891696,2.92071526528233e-11,False,Bulk ,-1.4911516653260369e-05,5.5021362437036565e-11,False
39,A,91.00001304796625,2.9081773160860496e-11,False,Bulk ,-1.3988615650833633e-05,2.0981149455745368e-11,False
40,A,90.00001199495847,2.6072665353743247e-11,False,Bulk ,-1.3093681345451025e-05,1.1047596394838371e-10,False
