,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,129.99999849115545,8.67194089345611e-08,False,Bulk ,-2.044892266781905e-05,-8.66972660072433e-08,False
1,A,129.00002525020474,6.387551625785458e-08,False,Bulk ,-1.3736915377444286e-05,-6.37891310402773e-08,False
2,A,128.00002419719698,4.694157400407023e-08,False,Bulk ,-1.2841981072061678e-05,-4.690444270599947e-08,False
3,A,127.0000324148749,3.4389770373890803e-08,False,Bulk ,-5.402839658563002e-06,-3.429532890476483e-08,False
4,A,125.99999427912437,2.510360099138424e-08,False,Bulk ,6.939002968608943e-07,-2.511233159444928e-08,False
5,A,125.00001176748796,1.824433974506287e-08,False,Bulk ,6.119439523246534e-06,-1.8211637727585008e-08,False
6,A,123.99997363173743,1.3167285287252046e-08,False,Bulk ,1.5432349638641076e-05,-1.325098843546918e-08,False
7,A,123.00002820284378,9.46595730500716e-09,False,Bulk ,1.462131542438825e-05,-9.504089355673643e-09,False
8,A,122.00004569120738,6.757697588856603e-09,False,Bulk ,4.077870639091104e-06,-6.852480547023494e-09,False
9,A,120.99999828477117,4.7947562626811355e-09,False,Bulk ,4.469404397696754e-06,-4.832410526120842e-09,False
10,A,120.00000650244907,3.3809144215583945e-09,False,Bulk ,-4.7316389295256125e-06,-3.441960662779471e-09,False
11,A,118.99999617875561,2.3645882597048985e-09,False,Bulk ,-8.563076424447993e-06,-2.315724743469273e-09,False
12,A,118.00000439643352,1.6410859013313973e-09,False,Bulk ,-2.0253155788517094e-05,-1.5906682069677072e-09,False
13,A,116.99997553136866,1.129286815137718e-09,False,Bulk ,-1.8659054057052968e-05,-9.802343512686111e-10,False
14,A,116.00002083178931,7.409865285277657e-10,False,Bulk ,-6.409640752119521e-06,-6.913876712982478e-10,False
15,A,115.00001050809585,4.993175577687458e-10,False,Bulk ,-1.8231024370299678e-06,-3.9424755761971525e-10,False
16,A,113.99997237234533,3.187083995957907e-10,False,Bulk ,1.151701205258978e-05,-3.542657801907744e-10,False
17,A,112.99997131933756,1.9119745626924398e-10,False,Bulk ,2.320709141665888e-05,-2.323399264214152e-10,False
18,A,111.99997953701548,1.1785045347078792e-10,False,Bulk ,2.0662121985725625e-05,-2.4335657716808673e-10,False
19,A,111.00000629606475,8.481295733848785e-11,False,Bulk ,1.7334085037581937e-05,-1.363465258141645e-10,False
20,A,110.00001451374266,5.7919056312388393e-11,False,Bulk ,8.748309045310439e-06,-1.7533804250182874e-10,False
21,A,108.99998564867782,4.619607381383468e-11,False,Bulk ,4.497371094739147e-06,-7.13606646680574e-11,False
22,A,108.00000313704142,4.506765838616282e-11,False,Bulk ,-1.426828262126624e-05,-6.671881744333617e-11,False
23,A,107.00000208403364,4.0867445405397265e-11,False,Bulk ,-1.840735378366449e-05,4.765629817381297e-11,False
24,A,105.99999176034018,1.9678311263620333e-11,False,Bulk ,-2.008535560625753e-05,3.694910390878665e-11,False
25,A,105.00002779007514,2.2185901102883053e-11,False,Bulk ,-1.4911516653260369e-05,1.2167828858404502e-10,False
26,A,104.00001746638168,4.946220957946063e-12,False,Bulk ,-6.549474237335824e-06,3.1378887239119856e-11,False
27,A,102.99998860131684,-7.967866714259261e-12,False,Bulk ,-3.968008878254062e-07,5.025573261965659e-11,False
28,A,101.99997827762338,-5.52296662097629e-12,False,Bulk ,8.133041710358703e-06,-4.19004076151564e-11,False
29,A,101.00001430735834,-2.1195403116373253e-11,False,Bulk ,1.8872253374958674e-05,-3.1812126313427126e-11,False
30,A,100.00001325435056,-1.1346844022648753e-12,False,Bulk ,6.1474062202897944e-06,-7.383631652124227e-11,False
31,A,98.99997511860003,-2.3884793218962353e-12,False,Bulk ,7.601674466537617e-06,-4.2581211874781165e-11,False
32,A,98.00000187764932,6.638844099448895e-12,False,Bulk ,-1.151901707992578e-06,-7.290794707630001e-11,False
33,A,97.00000082464155,8.51953647889759e-12,False,Bulk ,-6.68930772255126e-06,1.8381715009898438e-11,False
34,A,96.00000904231946,1.7358790662303475e-11,False,Bulk ,-1.2981814557277115e-05,-6.189129632960532e-12,False
35,A,95.00005434274011,1.6104995742672115e-11,False,Bulk ,-1.5135250229606455e-05,8.732861912110199e-11,False
36,A,94.00002547767527,3.817805530277508e-12,False,Bulk ,-1.0241078247041034e-05,3.379264779597701e-11,False
37,A,93.00000588329613,1.297050844359206e-11,False,Bulk ,-1.116397924946777e-05,1.170364413593238e-10,False
38,A,91.99997701823129,-1.1353112997264926e-11,False,Bulk ,6.5948733729810985e-06,6.622368707271111e-12,False
39,A,91.00000377728057,4.632772228040704e-12,False,Bulk ,3.322769818923932e-06,5.0070058730670125e-11,False
40,A,89.99999345358708,-1.4048772074473508e-11,False,Bulk ,8.38474198374805e-06,-4.629468965456013e-11,False
