,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,129.9999799497841,7.88443230443541e-08,False,Bulk ,8.468642074877832e-06,-7.880482600799309e-08,False
1,A,129.00002525020474,5.802173584733188e-08,False,Bulk ,1.9627354195125846e-05,-5.81435307716815e-08,False
2,A,128.00002419719698,4.256745966795094e-08,False,Bulk ,1.5096749274122814e-05,-4.259136204738051e-08,False
3,A,126.99998606144645,3.1106959135819e-08,False,Bulk ,8.944075924613264e-06,-3.124668743016013e-08,False
4,A,126.00000354981006,2.2597703775262247e-08,False,Bulk ,8.216941801488485e-06,-2.262980980737167e-08,False
5,A,125.00002103817364,1.6333618977290064e-08,False,Bulk ,-4.64773883839583e-06,-1.642260791588085e-08,False
6,A,123.99999217310881,1.1738774045569614e-08,False,Bulk ,-1.0996179067208206e-05,-1.16670663798014e-08,False
7,A,122.99996330804397,8.365940332268247e-09,False,Bulk ,-1.731665259897819e-05,-8.348207505421558e-09,False
8,A,121.99999006709325,5.925679280188973e-09,False,Bulk ,-1.183517997850516e-05,-5.767649904957811e-09,False
9,A,121.00002609682821,4.1456039430417995e-09,False,Bulk ,-1.0045311367738209e-05,-4.113605010548567e-09,False
10,A,119.99996941970632,2.8586461477857896e-09,False,Bulk ,1.8964682697193702e-06,-2.7755770751983926e-09,False
11,A,119.00000544944129,1.9623081597410537e-09,False,Bulk ,1.6447679963300238e-06,-2.001626414596423e-09,False
12,A,117.99996731369076,1.33033283050067e-09,False,Bulk ,1.4761148909603686e-05,-1.3237310458980348e-09,False
13,A,117.00004042616848,8.721961668672301e-10,False,Bulk ,1.8928186769045195e-05,-1.023558258699348e-09,False
14,A,116.00001156110365,5.860801662072617e-10,False,Bulk ,1.741798512871085e-05,-6.664454788774092e-10,False
15,A,115.00001977878155,4.082920466034813e-10,False,Bulk ,6.706740161154141e-06,-5.408680386245988e-10,False
16,A,113.99998164303102,2.7162840036362004e-10,False,Bulk ,-3.4451708655373545e-06,-2.765303120007667e-10,False
17,A,112.99998059002324,2.0141588486424072e-10,False,Bulk ,-1.2002980160764724e-05,-2.1600062419039105e-10,False
18,A,111.99997026632977,1.3270792326842168e-10,False,Bulk ,-1.8770920845225143e-05,-2.8408105015296683e-11,False
19,A,110.99999702537906,9.985849637407079e-11,False,Bulk ,-1.597425114090341e-05,-4.8832232804072725e-11,False
20,A,110.00002378442835,6.293423599091383e-11,False,Bulk ,-1.3792848771531675e-05,7.037040392678411e-11,False
21,A,108.9999949193635,3.071170655638027e-11,False,Bulk ,-6.549474237335824e-06,5.1369775953595245e-12,False
22,A,108.00003094909847,3.128218324483734e-12,False,Bulk ,5.168571823776537e-06,7.049418651944617e-11,False
23,A,106.99996500129087,-1.9126641498982005e-11,False,Bulk ,1.6103550367679333e-05,-4.808953724811693e-11,False
24,A,105.99999176034018,-2.1634231338244725e-11,False,Bulk ,1.870445319269911e-05,-3.1935908906085873e-11,False
25,A,104.9999999780181,-2.8404723904256054e-11,False,Bulk ,1.4341648453955642e-05,-1.1220892024560948e-10,False
26,A,103.9999989250103,6.206284852177052e-13,False,Bulk ,1.154497874963304e-05,-5.8920514105802e-11,False
27,A,102.99997933063115,3.190908070463482e-12,False,Bulk ,2.204101937195238e-06,-1.0465818209339611e-10,False
28,A,102.00000608968043,1.1591334031997895e-11,False,Bulk ,-3.3333040773643116e-06,-1.788658463926014e-11,False
29,A,100.99999576598697,2.9834050112637327e-11,False,Bulk ,-1.5135250229606455e-05,-9.4074770421012e-12,False
30,A,99.99997617160783,2.1308244659140108e-11,False,Bulk ,-1.603018453498993e-05,7.191768633502672e-11,False
31,A,98.99997511860003,1.654382396454028e-11,False,Bulk ,-1.7064952325588842e-05,6.19531876259562e-11,False
32,A,98.00000187764932,1.4098923871257307e-11,False,Bulk ,-8.8427433948806e-06,1.0168739986957625e-10,False
33,A,96.99997301258449,-4.3945511933110435e-12,False,Bulk ,1.8964682697193702e-06,3.168834372076838e-11,False
34,A,96.00002758369084,-2.6461341778827612e-11,False,Bulk ,1.0789877929465869e-05,2.1043040752073087e-11,False
35,A,95.00000798931167,-3.298107536091333e-11,False,Bulk ,1.1908545811194562e-05,-4.183851631882537e-11,False
36,A,94.00000693630389,-1.8687813277110533e-11,False,Bulk ,1.4117914877610424e-05,-3.4287778166612e-11,False
37,A,93.00002442466749,-6.7140717946279015e-12,False,Bulk ,1.120937838511478e-05,-1.1839804987857332e-10,False
38,A,92.00000483028833,-6.400623064719234e-12,False,Bulk ,4.217704124307407e-06,-4.765629817380966e-11,False
39,A,90.9999666945378,1.0400228858346284e-11,False,Bulk ,-3.4172041684932264e-06,-7.59406205964476e-11,False
40,A,90.00000272427278,2.1559003643069027e-11,False,Bulk ,-1.2282647131197331e-05,2.9584039645563055e-11,False
