,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,0.458083781599389,1.0000017457309156e-06,True,Bulk ,0.45367603383508265,-9.999984702733285e-07,True
1,A,0.46766967059982534,9.999986739333625e-07,True,Bulk ,0.46323533055142835,-1.0000005745774036e-06,True
2,A,0.4735009318969956,9.999992381410762e-07,True,Bulk ,0.4690818804351033,-1.0000002032296257e-06,True
3,A,0.4830404674689963,9.999980470359027e-07,True,Bulk ,0.47860409331116965,-1.0000020599685156e-06,True
4,A,0.4887326684808606,9.99996793240983e-07,True,Bulk ,0.48424050143326175,-1.0000036691422202e-06,True
5,A,0.4980218955393103,9.99994285651144e-07,True,Bulk ,0.49353335942687665,-1.0000049069681468e-06,True
6,A,0.5038624275221681,9.999962290332693e-07,True,Bulk ,0.4991857644996775,-1.000003978598702e-06,True
7,A,0.5135132113224135,9.999961036537772e-07,True,Bulk ,0.5087189962543789,-1.0000041023812944e-06,True
8,A,0.5183988626795024,9.999978589666647e-07,True,Bulk ,0.5136317101570834,-1.0000013172729597e-06,True
9,A,0.5278642327660066,9.999989873820923e-07,True,Bulk ,0.5230178370853374,-1.000001193490367e-06,True
10,A,0.5335564337778709,9.999994262103142e-07,True,Bulk ,0.528722400048124,-9.999997699905513e-07,True
11,A,0.5427529539794502,1.0000013695924398e-06,True,Bulk ,0.5378744457221262,-9.999984702733285e-07,True
12,A,0.5483988015628791,1.0000005546257418e-06,True,Bulk ,0.5434739937375154,-9.999991510775882e-07,True
13,A,0.5577900061638863,9.999988620026005e-07,True,Bulk ,0.5528721183788009,-1.000001379164256e-06,True
14,A,0.5635656433469345,9.999986112436165e-07,True,Bulk ,0.5587057196817449,-1.0000007602512926e-06,True
15,A,0.5732813219469899,9.99997106689713e-07,True,Bulk ,0.5684026405142402,-1.0000032359031459e-06,True
16,A,0.5789086281590448,9.99997043999967e-07,True,Bulk ,0.5741367642758014,-1.0000039167074055e-06,True
17,A,0.5885872240163514,9.999955394460634e-07,True,Bulk ,0.5838024183410024,-1.0000037929248128e-06,True
18,A,0.5939085976007328,9.99997294758951e-07,True,Bulk ,0.5890493902067677,-1.0000028026640717e-06,True
19,A,0.6033646970015498,9.999979843461568e-07,True,Bulk ,0.5985649190422407,-1.0000019361859229e-06,True
20,A,0.6075365055607338,9.999997396590443e-07,True,Bulk ,0.6027584133970846,-1.0000008840338853e-06,True
21,A,0.6173727030747209,1.0000004919359961e-06,True,Bulk ,0.6125822750674592,-9.99999522425366e-07,True
22,A,0.6227311594018508,9.999993008308224e-07,True,Bulk ,0.617947462161626,-1.0000000175557367e-06,True
23,A,0.6320481985173616,9.999994889000604e-07,True,Bulk ,0.627224854571776,-1.0000006364687001e-06,True
24,A,0.6379165425572804,9.99999990418028e-07,True,Bulk ,0.6332314578626295,-1.0000003270122184e-06,True
25,A,0.6476229504716486,9.999983604846326e-07,True,Bulk ,0.6429773204149505,-1.000002307533701e-06,True
26,A,0.6537508737108055,9.999978589666647e-07,True,Bulk ,0.6490327255921442,-1.0000025550988862e-06,True
27,A,0.6569863430155949,1.000003312974565e-06,True,Bulk ,0.652357644253568,-1.0001383446030334e-06,True
28,A,0.6552434541064247,9.99996918620475e-07,True,Bulk ,0.6506575347569616,-1.0000026169901825e-06,True
29,A,0.6571161326152137,1.0000031249053273e-06,True,Bulk ,0.6524973239219504,-1.0001374781248848e-06,True
30,A,0.6550394990213089,9.999981724153948e-07,True,Bulk ,0.6504777368616708,-1.00000249320759e-06,True
31,A,0.6573757118144521,1.0000028114565974e-06,True,Bulk ,0.6527328454611,-1.0000919880220825e-06,True
32,A,0.6560036503327649,1.0000009934539638e-06,True,Bulk ,0.6514320864149225,-1.000045507658539e-06,True
33,A,0.6560870865039488,1.000003814492533e-06,True,Bulk ,0.651502660374911,-1.0000905026309707e-06,True
34,A,0.6552249127350505,9.999996769692982e-07,True,Bulk ,0.6507544673289135,-9.99999893773144e-07,True
35,A,0.6565506207883023,1.0000056324951664e-06,True,Bulk ,0.6520763831814044,-1.0001358689511801e-06,True
36,A,0.6555215746770371,9.999982351051405e-07,True,Bulk ,0.6511930410719454,-1.0000014410555524e-06,True
37,A,0.6562076054178805,1.0000021845591375e-06,True,Bulk ,0.6518162509488568,-1.0000912453265266e-06,True
38,A,0.6559202141615812,9.999977962769188e-07,True,Bulk ,0.6515544267311381,-1.0000021837511083e-06,True
39,A,0.6560314623898262,1.000003312974565e-06,True,Bulk ,0.651643990078419,-1.0000921736959717e-06,True
40,A,0.6557718831905881,9.999977962769188e-07,True,Bulk ,0.6512974407520077,-1.000002678881479e-06,True
