,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,121.148014052451,9.999383663977283e-07,True,Bulk ,0.10124561866940197,-9.999487715623758e-07,True
1,A,121.45816484211213,9.999424412312172e-07,True,Bulk ,0.10200924933216732,-9.999480288668197e-07,True
2,A,121.75694050043519,9.99931658594908e-07,True,Bulk ,0.10060395077244216,-9.999524850401556e-07,True
3,A,122.05280516345253,9.99942817369693e-07,True,Bulk ,0.10385997347569995,-9.999581171481217e-07,True
4,A,122.33640470930585,9.999238850664066e-07,True,Bulk ,0.10284866974391979,-9.99964368169051e-07,True
5,A,122.59599317922965,9.996950048038277e-07,True,Bulk ,0.08641896236514658,-9.999255623262522e-07,True
6,A,122.77428700636348,9.935174945450562e-07,True,Bulk ,0.018960911927632454,-9.943192011395294e-07,True
7,A,122.76384821427985,9.293340399859654e-07,True,Bulk ,-1.2366547222327114e-05,-9.293163817782281e-07,True
8,A,121.99782999732817,7.131559737379789e-07,True,Bulk ,-2.2406591460845567e-05,-7.133426184104416e-07,False
9,A,120.99997974339979,5.191327144788694e-07,False,Bulk ,-9.849544488436252e-06,-5.191859083466262e-07,False
10,A,120.00000650244907,3.795110525748675e-07,False,Bulk ,-9.458010729830602e-06,-3.796256150792487e-07,False
11,A,118.99996836669854,2.7784984986535035e-07,False,Bulk ,-9.150377062355601e-06,-2.7775272699457386e-07,False
12,A,117.99994877231939,2.0313288804795738e-07,False,Bulk ,-1.250638070754255e-05,-2.0308743845029147e-07,False
13,A,116.99998480205436,1.4804903818733201e-07,False,Bulk ,-1.630985150542167e-05,-1.478295274786824e-07,False
14,A,116.00001156110365,1.073698500891179e-07,False,Bulk ,-7.919842392453864e-06,-1.0730731525019395e-07,False
15,A,115.00000123741019,7.744540136277498e-08,False,Bulk ,-5.514706446736045e-06,-7.726317570771846e-08,False
16,A,114.00004653783084,5.544443501053686e-08,False,Bulk ,3.0710695455345854e-06,-5.5472921335058164e-08,False
17,A,112.99997131933756,3.940883681666866e-08,False,Bulk ,9.86697692704e-06,-3.936886792138589e-08,False
18,A,111.99998880770114,2.777838438318063e-08,False,Bulk ,1.9543454103996064e-05,-2.7920958621887688e-08,False
19,A,110.999969213322,1.9394195065857147e-08,False,Bulk ,1.492894909186325e-05,-1.9430339243611667e-08,False
20,A,109.9999959723713,1.34119006760722e-08,False,Bulk ,5.112638429690883e-06,-1.3564653525267724e-08,False
21,A,108.9999949193635,9.206735205373297e-09,False,Bulk ,2.5956356958000207e-06,-9.201193351436454e-09,False
22,A,107.99998459567004,6.309340525596288e-09,False,Bulk ,-5.822340114211913e-06,-6.3448481345279e-09,False
23,A,107.00000208403364,4.248289746959638e-09,False,Bulk ,-1.3736915377444286e-05,-4.113728793141226e-09,False
24,A,105.99998248965449,2.856828145152324e-09,False,Bulk ,-9.541910820960384e-06,-2.810112418550322e-09,False
25,A,105.00003706076083,1.9030663497884512e-09,False,Bulk ,-7.192708269329086e-06,-1.7021963229536952e-09,False
26,A,104.00001746638168,1.2196854288431685e-09,False,Bulk ,-1.9349692252030107e-06,-1.1902934110113591e-09,False
27,A,102.99999787200252,7.564708957852168e-10,False,Bulk ,1.0574673584224162e-06,-6.426173297905028e-10,False
28,A,102.00000608968043,4.6139026144988643e-10,False,Bulk ,7.461840981321313e-06,-5.281184315806949e-10,False
29,A,101.00001430735834,2.713149516337114e-10,False,Bulk ,1.4173848271696078e-05,-2.6984605199716786e-10,False
30,A,99.99998544229351,1.3640661828133601e-10,False,Bulk ,1.2747546722491516e-05,-2.892180277483396e-10,False
31,A,99.0000029306571,5.39069125695687e-11,False,Bulk ,9.391543077304568e-06,-8.899968412200004e-11,False
32,A,97.99998333627795,3.096246554030588e-11,False,Bulk ,8.41270868079131e-06,-1.6271221805058357e-10,False
33,A,97.00000082464155,6.249540776904567e-11,False,Bulk ,-6.269807266903217e-06,-4.7656298173799735e-12,False
34,A,95.99995341820532,5.503532799723726e-11,False,Bulk ,-7.528308633848214e-06,-8.058246782117213e-11,False
35,A,94.99999871862597,8.098888283361402e-11,False,Bulk ,-1.4212349227179719e-05,8.992805356694892e-11,False
36,A,93.99998839493252,4.26854480388629e-11,False,Bulk ,-1.4212349227179719e-05,7.179390374237129e-12,False
37,A,93.00004296603886,3.328198614162605e-11,False,Bulk ,-4.200271685704526e-06,1.3758435174075858e-10,False
38,A,91.99997701823129,-3.328825511622237e-12,False,Bulk ,-2.913803621715401e-06,1.0026390005401554e-11,False
39,A,91.00000377728057,-7.529038492387789e-12,False,Bulk ,8.216941801488485e-06,8.194407634042497e-11,False
40,A,89.99998418290141,-5.949883791112437e-11,False,Bulk ,8.972042621655657e-06,-6.09629268846796e-11,False
