,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,129.9740776539744,8.23336086028934e-07,True,Bulk ,-2.9417703187586616e-06,-8.235306640482981e-07,False
1,A,128.9999974381477,6.058577717595434e-07,True,Bulk ,-2.3413392554401218e-05,-6.058847216362778e-07,False
2,A,128.00000565582562,4.4478975968600253e-07,False,Bulk ,-9.82157779139299e-06,-4.448678918660493e-07,False
3,A,126.99999533213214,3.272936286595042e-07,False,Bulk ,-5.067239294044741e-06,-3.2726700188420093e-07,False
4,A,125.99998500843867,2.409041495890696e-07,False,Bulk ,-9.290210547571037e-06,-2.4091440850621744e-07,False
5,A,125.00001176748796,1.7707865347953373e-07,False,Bulk ,-8.255442756972993e-06,-1.7700551780754224e-07,False
6,A,124.00000144379449,1.2984287022859734e-07,False,Bulk ,-6.68930772255126e-06,-1.2982367831139343e-07,False
7,A,123.00000039078672,9.486305769655326e-08,False,Bulk ,-4.759605626568873e-06,-9.479827967512432e-08,False
8,A,121.99999006709325,6.896303990324432e-08,False,Bulk ,1.365101025898284e-06,-6.898224404140719e-08,False
9,A,120.99999828477117,4.986880900293447e-08,False,Bulk ,5.839772552813927e-06,-4.984675493350987e-08,False
10,A,120.00002504382044,3.5821416102872324e-08,False,Bulk ,6.175372917333055e-06,-3.589453811062602e-08,False
11,A,119.00001472012698,2.5548886257091456e-08,False,Bulk ,1.2132279387541516e-05,-2.5588151880631438e-08,False
12,A,117.99996731369076,1.8093194767501263e-08,False,Bulk ,1.0090710503385218e-05,-1.8237446398154464e-08,False
13,A,117.00001261411141,1.2710778557014126e-08,False,Bulk ,7.881341436970224e-06,-1.2759633433908286e-08,False
14,A,116.00001156110365,8.89566868581266e-09,False,Bulk ,-8.479176333318211e-06,-8.92101145295224e-09,False
15,A,114.99998269603881,6.136630275417015e-09,False,Bulk ,-1.3401315012926025e-05,-6.0795201471627975e-09,False
16,A,113.99999091371672,4.221834674155408e-09,False,Bulk ,-1.0632612005646684e-05,-4.18447054484599e-09,False
17,A,112.99998986070894,2.869240714856678e-09,False,Bulk ,-1.4464049500569065e-05,-2.7165327784999285e-09,False
18,A,112.00000734907253,1.9065769755634197e-09,False,Bulk ,-2.7460034394558366e-06,-1.8964112108360607e-09,False
19,A,111.00001556675045,1.2565469994803391e-09,False,Bulk ,3.742270274571975e-06,-1.1850945421196719e-09,False
20,A,110.00000524305696,8.002910282263479e-10,False,Bulk ,5.168571823776537e-06,-8.489629117534751e-10,False
21,A,109.00001346073488,5.156168917239568e-10,False,Bulk ,5.7558724616841445e-06,-5.180920415752966e-10,False
22,A,107.99999386635574,3.277984127631222e-10,False,Bulk ,3.882103759789146e-06,-4.0637825170032213e-10,False
23,A,107.00000208403364,1.945200128062699e-10,False,Bulk ,9.167809500958482e-06,-2.4385170753872503e-10,False
24,A,105.99998248965449,1.2462094603679924e-10,False,Bulk ,2.651569089886542e-06,-1.9204869251082913e-10,False
25,A,104.9999814366467,8.732054717775388e-11,False,Bulk ,-9.281681316464924e-07,-1.0855733376216154e-10,False
26,A,103.99998965432461,6.193120005521139e-11,False,Bulk ,3.6304034863997997e-06,-1.0775274690987803e-10,False
27,A,102.99997005994547,7.973508791397935e-11,False,Bulk ,-1.359708189222885e-05,4.357147261605776e-11,False
28,A,101.99999681899475,5.5912984440976894e-11,False,Bulk ,-1.1499579613986899e-05,-1.9928997418137743e-11,False
29,A,100.99996795392991,4.926787136693168e-11,False,Bulk ,-1.2702147586845375e-05,1.218639624730348e-10,False
30,A,100.00000398366487,1.572885726678039e-11,False,Bulk ,3.714303577529582e-06,-9.098020560455985e-12,False
31,A,99.0000029306571,-2.0568505656559227e-11,False,Bulk ,7.629641163580878e-06,4.8275211137110016e-11,False
32,A,97.99998333627795,-3.473638824839591e-11,False,Bulk ,1.364248102787586e-05,-7.092742559375013e-11,False
33,A,97.00001009532723,-4.520557582732157e-11,False,Bulk ,1.5516249729770858e-05,-4.1219603355531634e-11,False
34,A,96.00000904231946,-5.2665655599129984e-11,False,Bulk ,1.9431587315823888e-05,-1.3807948211139357e-10,False
35,A,94.99996163588324,-5.585656366959347e-12,False,Bulk ,1.1134007525089376e-06,-1.2563933154914148e-11,False
36,A,93.99998839493252,8.644915970860394e-12,False,Bulk ,-5.4867397496927844e-06,-1.0304900838882578e-10,False
37,A,92.99998734192475,3.2905847665734324e-11,False,Bulk ,-9.178343759398862e-06,2.4818409828179773e-11,False
38,A,91.99998628891696,2.1872452372977694e-11,False,Bulk ,-7.696108816107779e-06,-1.5039585008099022e-11,False
39,A,90.9999759652235,4.149434286521129e-11,False,Bulk ,-1.5526783988211237e-05,1.0335846487047761e-10,False
40,A,90.00001199495847,3.679261191659452e-11,False,Bulk ,-1.018514485295538e-05,2.6489474829081135e-11,False
