,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,129.9999799497841,6.915418093874217e-08,False,Bulk ,-1.4687783076914283e-05,-6.908776870164921e-08,False
1,A,129.00001597951908,5.122058799553544e-08,False,Bulk ,-4.200271685704526e-06,-5.110599524863243e-08,False
2,A,127.99997784376855,3.779871338087757e-08,False,Bulk ,1.728668087459806e-06,-3.7790701756276766e-08,False
3,A,126.9999582493894,2.775656835157904e-08,False,Bulk ,1.78095188873165e-05,-2.7780279705330457e-08,False
4,A,126.00000354981006,2.028921656923627e-08,False,Bulk ,1.6103550367679333e-05,-2.039169674949974e-08,False
5,A,125.00000249680227,1.4757034555599122e-08,False,Bulk ,1.632728394402542e-05,-1.483899531669472e-08,False
6,A,123.99998290242311,1.0668597391917934e-08,False,Bulk ,2.679535786929803e-06,-1.0777007647285055e-08,False
7,A,122.99997257872965,7.684565483194373e-09,False,Bulk ,-5.458773052649524e-06,-7.69475919877337e-09,False
8,A,121.99999933777893,5.468420272999276e-09,False,Bulk ,-9.290210547571037e-06,-5.501517330740426e-09,False
9,A,120.99998901408547,3.892400059022167e-09,False,Bulk ,-2.0700622941208398e-05,-3.788923270003353e-09,False
10,A,119.99998796107771,2.729003753095867e-09,False,Bulk ,-1.561068407934102e-05,-2.668690806437126e-09,False
11,A,119.00000544944129,1.9130967091455054e-09,False,Bulk ,-2.0672656244166004e-05,-1.7481196648302758e-09,False
12,A,118.0000229378049,1.2970445753844476e-09,False,Bulk ,-6.074040387600392e-06,-1.2393113177044216e-09,False
13,A,117.0000218847971,8.749545156904184e-10,False,Bulk ,2.679535786929803e-06,-8.204310241455197e-10,False
14,A,116.00001156110365,5.757363581203022e-10,False,Bulk ,1.1964479205281951e-05,-6.151375942201483e-10,False
15,A,115.00002904946723,3.6779447069937613e-10,False,Bulk ,1.8229019342964545e-05,-4.1460979411216026e-10,False
16,A,114.00001872577377,2.4529870705135487e-10,False,Bulk ,1.8956153466088456e-05,-3.710383214961025e-10,False
17,A,112.99999913139463,1.5841071912087283e-10,False,Bulk ,1.1572945446676301e-05,-2.394574254993213e-10,False
18,A,112.00000734907253,1.1089189166683072e-10,False,Bulk ,8.617004791204586e-07,-1.9724756140251637e-10,False
19,A,111.00000629606475,9.101924219066821e-11,False,Bulk ,-1.250638070754255e-05,-7.11130994827399e-11,False
20,A,109.9999959723713,7.020624652477969e-11,False,Bulk ,-1.4100482439006676e-05,-5.533081891868509e-11,False
21,A,108.99995783662077,5.867133326416853e-11,False,Bulk ,-1.902262111861449e-05,7.953031578357112e-11,False
22,A,107.99998459567004,3.3093916903680186e-11,False,Bulk ,-1.0241078247041034e-05,2.71702790887059e-11,False
23,A,106.99995573060521,2.0430588215400472e-11,False,Bulk ,-1.2758080980931896e-05,1.0911435542913087e-10,False
24,A,106.00001957239724,1.1848361990519826e-12,False,Bulk ,-1.347668587295403e-06,3.917719057665403e-11,False
25,A,104.9999907073324,-1.4362220804382175e-11,False,Bulk ,8.944075924613264e-06,6.003455743973734e-11,False
26,A,104.00003600775305,-1.8938572261036143e-11,False,Bulk ,1.3334847360399124e-05,-5.068897169396386e-11,False
27,A,102.99999787200252,-2.370299295563928e-11,False,Bulk ,1.878835328382889e-05,-4.67279287288674e-11,False
28,A,102.00000608968043,-1.724594911953331e-11,False,Bulk ,1.1712778931892605e-05,-9.240370542013049e-11,False
29,A,100.99999576598697,-3.955722971439571e-12,False,Bulk ,6.902507040456966e-06,-5.3659753917783726e-11,False
30,A,99.99998544229351,1.2092851999849116e-11,False,Bulk ,-3.4086749373888475e-07,-8.571944541653166e-11,False
31,A,98.99998438928573,2.6574183321594467e-11,False,Bulk ,-1.5946284443860148e-05,3.608262576017211e-11,False
32,A,98.00000187764932,2.726377052739155e-11,False,Bulk ,-1.9581955059479704e-05,1.9867106121813333e-11,False
33,A,97.00001009532723,2.1621693389048775e-11,False,Bulk ,-1.603018453498993e-05,1.2093559302808922e-10,False
34,A,95.99999050094807,8.394156986934784e-12,False,Bulk ,-1.2170780343024289e-05,6.62855783690289e-11,False
35,A,95.00000798931167,-9.347041125853427e-12,False,Bulk ,1.7846014815463274e-06,9.172290116050572e-11,False
36,A,94.00000693630389,-2.7338998222570556e-11,False,Bulk ,1.0230543988601522e-05,-4.88941241004203e-12,False
37,A,93.00000588329613,-2.2888026257879394e-11,False,Bulk ,1.1712778931892605e-05,1.3244737414542222e-11,False
38,A,91.99999555960265,-4.0127706402813075e-11,False,Bulk ,1.5460316335685204e-05,-7.860194633862225e-11,False
39,A,91.00002231865194,-1.8123605563276255e-11,False,Bulk ,1.596371688246303e-05,-3.304995224001791e-11,False
40,A,90.00003980701553,-5.52296662097629e-12,False,Bulk ,7.461840981321313e-06,-9.989255227601283e-11,False
