,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,130.00000776184115,1.0672483529271334e-07,False,Bulk ,-5.067239294044741e-06,-1.0663362848964598e-07,False
1,A,129.00002525020474,7.873693550948765e-08,False,Bulk ,-1.3756352843386638e-06,-7.879201450965286e-08,False
2,A,127.99997784376855,5.7892469591117844e-08,False,Bulk ,-1.347668587295403e-06,-5.780845129335291e-08,False
3,A,126.99996752007509,4.2373246834899985e-08,False,Bulk ,4.3016042154371895e-06,-4.244201834933712e-08,False
4,A,125.9999664670673,3.0863597541918476e-08,False,Bulk ,1.904997500830688e-07,-3.079506664084285e-08,False
5,A,125.00000249680227,2.235195997101442e-08,False,Bulk ,2.5397023017134993e-06,-2.2411085966142765e-08,False
6,A,124.00001998516588,1.6100099673508653e-08,False,Bulk ,-2.550236560153879e-06,-1.601907666381169e-08,False
7,A,123.00001893215808,1.1504502464836421e-08,False,Bulk ,1.2812009347685019e-06,-1.1569092457711606e-08,False
8,A,121.99999933777893,8.163327073255755e-09,False,Bulk ,-7.603679493869281e-07,-8.086035974169262e-09,False
9,A,121.00001682614254,5.754787032643167e-09,False,Bulk ,-1.4036019813810571e-06,-5.814934855353648e-09,False
10,A,119.99999723176337,4.008125330104177e-09,False,Bulk ,7.218669939032876e-07,-3.93634833786052e-09,False
11,A,118.99999617875561,2.782540796164142e-09,False,Bulk ,1.812568178589588e-06,-2.8393251104179056e-09,False
12,A,118.00001366711919,1.906388906325477e-09,False,Bulk ,2.6236023928432814e-06,-1.830373197652346e-09,False
13,A,117.00004042616848,1.2835662799984047e-09,False,Bulk ,1.924434966762631e-06,-1.3629082364746855e-09,False
14,A,115.99995593698952,8.763963798479956e-10,False,Bulk ,8.057670850330698e-07,-8.00068787653068e-10,False
15,A,114.99996415466744,5.705957989498106e-10,False,Bulk ,6.203339614376316e-06,-6.447835251620391e-10,False
16,A,114.00000945508809,3.913031254424699e-10,False,Bulk ,-8.722347375608383e-07,-3.0339113460782407e-10,False
17,A,113.000017672766,2.4504794806742926e-10,False,Bulk ,1.3456635599568e-07,-3.179355892452848e-10,False
18,A,112.00000734907253,1.6944411441363277e-10,False,Bulk ,-3.3612707744075723e-06,-7.266038189097921e-11,False
19,A,111.00000629606475,1.0813354284363909e-10,False,Bulk ,-2.3265029838077933e-06,-1.5274771934151635e-10,False
20,A,109.99996816031422,6.268347700698822e-11,False,Bulk ,5.820335086878514e-07,2.184762760435991e-11,False
21,A,109.00005981416331,3.74821991223916e-11,False,Bulk ,6.939002968608943e-07,-1.0230631283286998e-10,False
22,A,107.99997532498436,2.8392185955063413e-11,False,Bulk ,-3.323382626388427e-08,5.161734113890943e-11,False
23,A,106.99998354266228,1.102712631816031e-11,False,Bulk ,3.993970547961322e-06,-9.036129264125288e-11,False
24,A,105.99998248965449,9.522572414603339e-12,False,Bulk ,3.4346366070969747e-06,5.706377521591748e-11,False
25,A,104.9999907073324,-1.886961354045015e-12,False,Bulk ,3.4626033041402354e-06,-9.271316190177901e-11,False
26,A,103.9999989250103,-1.1346844022648753e-12,False,Bulk ,1.2812009347685019e-06,6.47382959607896e-11,False
27,A,103.00002568405958,-6.895872057937738e-14,False,Bulk ,-2.4104030749375754e-06,-6.560477410940083e-11,False
28,A,102.00000608968043,3.6297362923349544e-12,False,Bulk ,-2.214636195635618e-06,7.476468596618784e-11,False
29,A,100.99999576598697,-4.4509719646779277e-13,False,Bulk ,-4.004504806401701e-06,-5.3659753917783726e-11,False
30,A,100.00002252503624,1.0086780128437616e-11,False,Bulk ,-2.7460034394558366e-06,9.258937930912026e-11,False
31,A,99.00002147202848,-3.0153767817135697e-12,False,Bulk ,1.5608679052002417e-06,-6.133427466265915e-11,False
32,A,97.99997406559226,-3.642274241530904e-12,False,Bulk ,1.7566347845030666e-06,7.983977226521965e-11,False
33,A,97.00001009532723,-6.024484588830819e-12,False,Bulk ,-1.7306731147932047e-07,-6.337668744153345e-11,False
34,A,96.00000904231946,-9.46615164322322e-13,False,Bulk ,4.972804944474579e-06,6.938014318551082e-11,False
35,A,95.00001725999736,-1.4481331321735425e-12,False,Bulk ,-1.319701890251275e-06,-5.2731384472841466e-11,False
36,A,93.99997912424683,5.886567147672064e-12,False,Bulk ,-1.4510061443605976e-07,6.987527355614912e-11,False
37,A,93.00003369535317,-1.886961354045015e-12,False,Bulk ,3.4905700011826288e-06,-8.256298930371871e-11,False
38,A,92.00001410097403,-7.654417984350594e-12,False,Bulk ,-5.123172688130395e-06,6.090103558835188e-11,False
39,A,90.99999450659487,5.761187655709259e-12,False,Bulk ,-2.3265029838077933e-06,-6.541910022041436e-11,False
40,A,90.00003053632985,3.3162875624262872e-12,False,Bulk ,-2.9417703187586616e-06,7.513603374416739e-11,False
