,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,125.8588759015957,9.999293390743068e-07,True,Bulk ,0.08806276091725639,-9.999656059949774e-07,True
1,A,126.15818925968861,9.998618849076307e-07,True,Bulk ,0.08351699804645606,-9.999422729762614e-07,True
2,A,126.38404170439715,9.976169024142841e-07,True,Bulk ,0.02324991255287891,-9.972543958679619e-07,True
3,A,126.51587085486736,9.653999523671404e-07,True,Bulk ,0.0009732357899751073,-9.652980628340863e-07,True
4,A,125.98924028372736,7.913368574695844e-07,True,Bulk ,-2.741263023158403e-05,-7.915002471327158e-07,False
5,A,124.99999322611657,5.829413470467361e-07,False,Bulk ,-8.870710091922994e-06,-5.831261779325405e-07,False
6,A,124.00003852653725,4.314127082397215e-07,False,Bulk ,-8.982576880096037e-06,-4.314632273417936e-07,False
7,A,122.99996330804397,3.202446055520966e-07,False,Bulk ,-1.0436845126344726e-05,-3.202705621819148e-07,False
8,A,121.9999529843505,2.3791177994413052e-07,False,Bulk ,-1.8631087360009707e-05,-2.3777986191230716e-07,False
9,A,120.9999704727141,1.7641407948238294e-07,False,Bulk ,-1.5331017108908412e-05,-1.7634018637199878e-07,False
10,A,120.00000650244907,1.304640002317829e-07,False,Bulk ,-1.3792848771531675e-05,-1.3028315929534456e-07,False
11,A,119.00000544944129,9.600564100681365e-08,False,Bulk ,-1.5993688606838821e-06,-9.597019137112579e-08,False
12,A,118.00000439643352,7.027551242511484e-08,False,Bulk ,2.5117356046702385e-06,-7.025893770209471e-08,False
13,A,117.0000218847971,5.115269500063738e-08,False,Bulk ,1.2523813146146298e-05,-5.12505114255621e-08,False
14,A,116.00003010247501,3.699208441933248e-08,False,Bulk ,1.1684812234849344e-05,-3.7039712766613085e-08,False
15,A,114.99998269603881,2.653706472299922e-08,False,Bulk ,1.9040053557218238e-05,-2.67222479945755e-08,False
16,A,113.99999091371672,1.8929037150673766e-08,False,Bulk ,1.3027213692924124e-05,-1.9023094513762727e-08,False
17,A,113.0000084020803,1.3389959264978647e-08,False,Bulk ,3.854137062745018e-06,-1.3515326162093013e-08,False
18,A,111.99999807838684,9.44019181940873e-09,False,Bulk ,6.379669027735055e-07,-9.436504060081692e-09,False
19,A,110.99999702537906,6.598026805841499e-09,False,Bulk ,-1.7820053145756014e-05,-6.5365254792607525e-09,False
20,A,110.0000515964854,4.587880100941898e-09,False,Bulk ,-1.7512419478280146e-05,-4.420771514232498e-09,False
21,A,109.00001346073488,3.1433202842881774e-09,False,Bulk ,-1.4519982894655586e-05,-3.018686087181162e-09,False
22,A,108.00001240772711,2.0917624851930305e-09,False,Bulk ,-5.9342069023840885e-06,-2.002802349226686e-09,False
23,A,107.00000208403364,1.3574148007647153e-09,False,Bulk ,3.015136151448064e-06,-1.3816612992625635e-09,False
24,A,106.00001030171155,8.889343290443125e-10,False,Bulk ,7.182174010888706e-06,-8.685824526899643e-10,False
25,A,105.00002779007514,5.517888751553369e-10,False,Bulk ,1.4034014786480642e-05,-6.549955890564271e-10,False
26,A,104.00002673706737,3.2999255387247623e-10,False,Bulk ,1.4481481939171946e-05,-4.276069663413817e-10,False
27,A,102.99999787200252,2.079983081923095e-10,False,Bulk ,9.587309956607393e-06,-3.35450826106572e-10,False
28,A,101.99998754830905,1.4944608544550745e-10,False,Bulk ,5.9516393409869695e-06,-2.1847627604357924e-10,False
29,A,100.99999576598697,1.1628320982124458e-10,False,Bulk ,-5.925677671282312e-07,-1.879638669530706e-10,False
30,A,99.99996690092213,9.264917558618798e-11,False,Bulk ,-1.0716512096775599e-05,-3.886773409500551e-11,False
31,A,98.99996584791434,1.2543591273455913e-10,False,Bulk ,-1.9973488818084487e-05,-1.788658463926014e-11,False
32,A,97.99997406559226,6.663293100383147e-11,False,Bulk ,-1.53869505029958e-05,8.42959456009511e-11,False
33,A,97.00001936601292,7.265114661806266e-11,False,Bulk ,-8.619009818533648e-06,3.3606973906987235e-11,False
34,A,96.00002758369084,3.6297362923349544e-12,False,Bulk ,-2.8019368335432254e-06,6.034401392138587e-11,False
35,A,95.00001725999736,-3.64917011358818e-11,False,Bulk ,9.111876106872828e-06,-2.4447062050200222e-11,False
36,A,94.00003474836096,-4.269798598805885e-11,False,Bulk ,7.797441345840442e-06,2.0176562603458547e-11,False
37,A,93.00004296603886,-7.172333837753592e-11,False,Bulk ,1.560014982090064e-05,-9.221803153114071e-11,False
38,A,92.00001410097403,-6.21318072423499e-11,False,Bulk ,1.3222980572226949e-05,-6.356236133052322e-11,False
39,A,91.00000377728057,-2.5702795852523944e-13,False,Bulk ,3.658370183442193e-06,-1.0224442153654226e-10,False
40,A,89.99996564153004,2.8705634684968772e-11,False,Bulk ,-1.543435466598228e-06,-3.1007539461140305e-11,False
