,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,129.9999799497841,3.462653637961661e-07,False,Bulk ,-5.263006173346699e-06,-3.4623055697089463e-07,False
1,A,128.9999974381477,2.508784016234701e-07,False,Bulk ,3.993970547961322e-06,-2.5092606838309025e-07,False
2,A,127.99998711445424,1.8104277687693345e-07,False,Bulk ,1.2523813146146298e-05,-1.8107864591029126e-07,False
3,A,127.00001387350352,1.3021518462998198e-07,False,Bulk ,1.6383217338111072e-05,-1.303277210287019e-07,False
4,A,126.00002209118144,9.329079886733502e-08,False,Bulk ,1.0230543988601522e-05,-9.334513392860103e-08,False
5,A,124.99994687268816,6.655205496253845e-08,False,Bulk ,7.126240616803052e-06,-6.666280582015814e-08,False
6,A,124.00001071448018,4.724624616954074e-08,False,Bulk ,-1.0120682227762745e-06,-4.7257408768967316e-08,False
7,A,123.00001893215808,3.3312196330213303e-08,False,Bulk ,-8.367309545145168e-06,-3.333749920276754e-08,False
8,A,122.00000860846463,2.333317987511823e-08,False,Bulk ,-1.6393751596551452e-05,-2.326902311586404e-08,False
9,A,121.00001682614254,1.619714340028815e-08,False,Bulk ,-1.8631087360009707e-05,-1.614384951721221e-08,False
10,A,120.00002504382044,1.1143597597220423e-08,False,Bulk ,-1.5554750685255365e-05,-1.103094763612551e-08,False
11,A,119.00002399081266,7.580437815118955e-09,False,Bulk ,-4.591805444309309e-06,-7.545663065915299e-09,False
12,A,118.00000439643352,5.103816710370362e-09,False,Bulk ,2.95920275736241e-06,-5.06035617050285e-09,False
13,A,117.00000334342573,3.397527204243516e-09,False,Bulk ,7.769474648798048e-06,-3.430263207773171e-09,False
14,A,116.00003010247501,2.229429167368596e-09,False,Bulk ,1.6802717793759983e-05,-2.2919584856786977e-09,False
15,A,115.00002904946723,1.4488164504058682e-09,False,Bulk ,1.0594111050163044e-05,-1.5719151441798292e-09,False
16,A,114.0000001844024,9.43286338810349e-10,False,Bulk ,1.0733944535379347e-05,-9.981209359078712e-10,False
17,A,113.0000084020803,6.004361180370476e-10,False,Bulk ,3.582999323417657e-07,-6.845796287019869e-10,False
18,A,111.9999609956441,4.042799028606583e-10,False,Bulk ,-4.200271685704526e-06,-3.940618837307255e-10,False
19,A,110.99998775469338,2.637921821159232e-10,False,Bulk ,-1.762428626645319e-05,-2.4750329402217296e-10,False
20,A,109.9999959723713,1.6279900133958425e-10,False,Bulk ,-1.3093681345451025e-05,-7.8230598560646e-11,False
21,A,108.99994856593506,1.0907388903336509e-10,False,Bulk ,-1.625391811133515e-05,-3.70728865014454e-11,False
22,A,108.00000313704142,5.077242527048865e-11,False,Bulk ,-3.081603803974965e-06,2.5065975013497268e-11,False
23,A,106.99998354266228,2.4191972974294552e-11,False,Bulk ,1.7007013904174126e-06,-1.1140433339320355e-12,False
24,A,106.00000103102586,-2.6392383058251543e-12,False,Bulk ,1.087377802059565e-05,5.941564447646346e-12,False
25,A,105.00001851938946,-1.8813192769073338e-11,False,Bulk ,1.4145881574653685e-05,-8.262488060004974e-11,False
26,A,103.9999989250103,-1.2168079695024814e-11,False,Bulk ,1.9123953648347153e-05,-6.42431655901513e-11,False
27,A,102.99998860131684,-1.2669597662879343e-11,False,Bulk ,1.1712778931892605e-05,-1.178410282116073e-10,False
28,A,102.00000608968043,3.7551157842977595e-12,False,Bulk ,6.8186069493280516e-06,-5.3659753917783726e-11,False
29,A,101.00001430735834,2.1182865167180612e-11,False,Bulk ,-6.437607449161914e-06,-6.467640466445857e-11,False
30,A,99.9999947129792,3.347005537957191e-11,False,Bulk ,-1.2142813645981028e-05,3.02029526088601e-11,False
31,A,99.0000029306571,2.174707288101158e-11,False,Bulk ,-1.4743716471000805e-05,1.5658497971396068e-11,False
32,A,98.00000187764932,2.8580255193005967e-11,False,Bulk ,-1.5834417655686238e-05,9.060885782657369e-11,False
33,A,96.99998228327016,5.134290195891925e-12,False,Bulk ,-4.144338291618005e-06,4.091014687388311e-11,False
34,A,95.99999050094807,-1.2042700203062009e-11,False,Bulk ,6.100002057311121e-07,5.390731910310453e-11,False
35,A,94.99997090656893,-1.9565469720853477e-11,False,Bulk ,5.28043861194958e-06,-1.6153628342031058e-11,False
36,A,93.99999766561821,-2.9595829077907666e-11,False,Bulk ,1.1572945446676301e-05,2.2280866678673797e-12,False
37,A,93.00000588329613,-1.925202099094481e-11,False,Bulk ,1.5432349638641076e-05,-7.154633855704717e-11,False
38,A,92.00000483028833,-9.660489855762094e-12,False,Bulk ,9.699176744780436e-06,-5.601162317830985e-11,False
39,A,90.99999450659487,3.817805530277508e-12,False,Bulk ,4.721104671085233e-06,-8.912346671465879e-11,False
40,A,89.99999345358708,1.2092851999849116e-11,False,Bulk ,-9.841015257330138e-07,-2.277599704930217e-11,False
