,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,129.99995213772704,1.1528644286014838e-11,False,Bulk ,-1.359708189222885e-05,1.3999811229761243e-10,False
1,A,129.00000670883338,1.6669203456506392e-11,False,Bulk ,2.1481685431078493e-06,3.1007539461143613e-11,False
2,A,127.99999638513992,1.297050844359206e-11,False,Bulk ,1.4229781665783467e-05,7.730222911570374e-11,False
3,A,127.0000231441892,1.1904782761903254e-11,False,Bulk ,1.8005285766619326e-05,-8.992805356694561e-11,False
4,A,125.99995719638162,1.4098923871257307e-11,False,Bulk ,1.9291753830606717e-05,-1.4173106859484482e-11,False
5,A,124.99997468474521,1.0650987842271894e-11,False,Bulk ,1.6886617884889765e-05,-1.6159817471665153e-10,False
6,A,123.99997363173743,1.5039270060983308e-11,False,Bulk ,1.2104312690497387e-05,-4.3819037801375256e-11,False
7,A,123.00000039078672,9.522572414603339e-12,False,Bulk ,-3.2214372891912688e-06,-9.914985672006034e-11,False
8,A,121.99999006709325,1.522733929892917e-11,False,Bulk ,-7.08084148115691e-06,1.9495758343833782e-11,False
9,A,120.99997974339979,1.3534716157426338e-11,False,Bulk ,-1.9302288089047097e-05,2.9088909274954535e-12,False
10,A,119.99997869039201,1.1089816064143366e-11,False,Bulk ,-2.1567590549548613e-05,1.2093559302808922e-10,False
11,A,119.00001472012698,1.2845128951629255e-11,False,Bulk ,-1.5023383441433412e-05,6.387181781217506e-11,False
12,A,118.00000439643352,9.209123684694672e-12,False,Bulk ,-2.290007055658419e-07,1.0329657357414658e-10,False
13,A,117.00001261411141,1.0650987842271894e-11,False,Bulk ,-2.214636195635618e-06,1.1883128895289383e-11,False
14,A,116.00001156110365,8.018018511046369e-12,False,Bulk ,1.0901744717638912e-05,3.236914798039645e-11,False
15,A,115.00001977878155,5.322359433837787e-12,False,Bulk ,2.220029032310323e-05,-9.52507050512916e-11,False
16,A,113.99998164303102,1.1842093015923506e-11,False,Bulk ,1.4761148909603686e-05,-4.579955928392183e-11,False
17,A,112.99998986070894,1.1716713523957392e-11,False,Bulk ,1.4341648453955642e-05,-1.6265032675425585e-10,False
18,A,112.00001661975821,1.4913890569020503e-11,False,Bulk ,3.882103759789146e-06,-4.4871189838976264e-11,False
19,A,111.00005264949318,1.497658031500356e-11,False,Bulk ,-1.2282647131197331e-05,-6.733773040662991e-11,False
20,A,109.9999959723713,2.149631389708597e-11,False,Bulk ,-1.5750517564557323e-05,5.3721645214114754e-11,False
21,A,109.00001346073488,1.0149469874420673e-11,False,Bulk ,-1.7987853328015578e-05,1.0397737783377796e-11,False
22,A,108.00002167841278,1.1904782761903254e-11,False,Bulk ,-1.7540386175323407e-05,1.2372070136292262e-10,False
23,A,107.00003916677639,8.644915970860394e-12,False,Bulk ,-9.877511185479512e-06,5.1493558546247375e-11,False
24,A,106.00001030171155,1.2594369967700336e-11,False,Bulk ,5.1965385208197976e-06,5.7682688179211215e-11,False
25,A,104.99995362458965,7.140362067303424e-12,False,Bulk ,1.1796679023022387e-05,-3.020295260885679e-11,False
26,A,103.99998038363893,1.196747250788631e-11,False,Bulk ,1.8005285766619326e-05,-1.8319823713570718e-11,False
27,A,102.99997933063115,1.0776367334234699e-11,False,Bulk ,1.5180649365252596e-05,-1.2662959229041477e-10,False
28,A,101.99999681899475,6.3253953695435365e-12,False,Bulk ,1.2775513419534777e-05,-8.751429301008846e-11,False
29,A,100.99999576598697,7.391121051229034e-12,False,Bulk ,6.3431730995926194e-06,-1.3176656988577098e-10,False
30,A,100.00000398366487,1.2907818697609004e-11,False,Bulk ,-1.9629359222462714e-06,-2.7789192052002946e-11,False
31,A,99.00001220134278,1.1277885302089228e-11,False,Bulk ,-1.4547949591698847e-05,-3.5401821500544036e-11,False
32,A,98.00000187764932,9.710641652549201e-12,False,Bulk ,-2.184725751998122e-05,8.305811967436031e-11,False
33,A,97.0000286366986,1.2343610983774726e-11,False,Bulk ,-1.5554750685255365e-05,4.0291233910586066e-11,False
34,A,95.99999977163377,1.3095887935554866e-11,False,Bulk ,-1.5722550867514062e-05,1.201310061758057e-10,False
35,A,94.99997090656893,5.51042867178034e-12,False,Bulk ,-1.2917351932088816e-06,4.1652842429838905e-11,False
36,A,94.00000693630389,4.50739273607459e-12,False,Bulk ,3.6304034863997997e-06,5.848727503149804e-11,False
37,A,92.99999661261043,5.57938739237957e-13,False,Bulk ,1.4117914877610424e-05,-4.282877706009866e-11,False
38,A,92.00000483028833,3.5670465463518975e-12,False,Bulk ,2.0158721438946932e-05,-4.7965754655458184e-11,False
39,A,91.00000377728057,7.203051813286481e-12,False,Bulk ,9.0839094098287e-06,-1.0936192061444837e-10,False
40,A,90.00000272427278,6.764223591415009e-12,False,Bulk ,8.244908498532613e-06,-7.878762022761202e-11,False
