,chn,voltage,current,in_compliance,chn,voltage,current,in_compliance
0,A,130.00003557389823,9.828259527061089e-08,False,Bulk ,-9.038510274182558e-06,-9.830739239442145e-08,False
1,A,128.99997889677633,7.214404299384203e-08,False,Bulk ,-8.8427433948806e-06,-7.211994709143022e-08,False
2,A,127.99999638513992,5.2797862004432176e-08,False,Bulk ,-1.4380149409439283e-05,-5.2746733514330807e-08,False
3,A,127.00001387350352,3.850315805647267e-08,False,Bulk ,-6.941007995940607e-06,-3.840868635012807e-08,False
4,A,125.99994792569592,2.790865367533037e-08,False,Bulk ,-4.368071867963223e-06,-2.789706858150446e-08,False
5,A,125.00000249680227,2.0142334494401412e-08,False,Bulk ,2.120201846065456e-06,-2.0129030087876814e-08,False
6,A,123.99994581968038,1.4437128781855082e-08,False,Bulk ,1.120937838511478e-05,-1.4488319231691056e-08,False
7,A,123.00003747352946,1.0276849169278995e-08,False,Bulk ,1.4173848271696078e-05,-1.0315917489629345e-08,False
8,A,121.99999933777893,7.266863705719055e-09,False,Bulk ,1.3250947269269342e-05,-7.359370263963126e-09,False
9,A,121.00002609682821,5.0882696533669276e-09,False,Bulk ,7.4338742842780525e-06,-5.140938638324022e-09,False
10,A,119.99997869039201,3.563529651602758e-09,False,Bulk ,5.820335086878514e-07,-3.620764617875761e-09,False
11,A,118.99998690806991,2.459939363342893e-09,False,Bulk ,-9.066476971225819e-06,-2.460240920398948e-09,False
12,A,117.99996731369076,1.693055700750134e-09,False,Bulk ,-1.1891113372591681e-05,-1.6895086072061223e-09,False
13,A,116.99998480205436,1.1558672674339121e-09,False,Bulk ,-1.4492016197611458e-05,-1.0867492722518984e-09,False
14,A,116.00001156110365,7.760927862774571e-10,False,Bulk ,-1.3317414921796243e-05,-7.192387546465784e-10,False
15,A,114.99997342535312,5.086583299200029e-10,False,Bulk ,-4.312138473877569e-06,-4.3720011727247597e-10,False
16,A,113.99998164303102,3.1595005077260235e-10,False,Bulk ,1.3930677229406774e-06,-3.3019006591855373e-10,False
17,A,113.00002694345167,2.050518901311753e-10,False,Bulk ,6.119439523246534e-06,-2.1185390733630812e-10,False
18,A,111.99998880770114,1.2248949467342494e-10,False,Bulk ,1.3614514330831731e-05,-1.9799025695847217e-10,False
19,A,110.99998775469338,6.663293100383147e-11,False,Bulk ,1.2971280298837602e-05,-1.4952937193237568e-10,False
20,A,109.99995888962854,4.243468905493729e-11,False,Bulk ,1.0426310867904347e-05,-1.518812411928985e-10,False
21,A,108.99997637799213,4.3375035244659985e-11,False,Bulk ,4.60923788291219e-06,-8.35532500449953e-11,False
22,A,107.99999386635574,2.876832443094852e-11,False,Bulk ,-2.913803621715401e-06,-7.748790300469021e-11,False
23,A,107.00000208403364,4.26854480388629e-11,False,Bulk ,-1.2562314101629071e-05,1.2378259265940916e-12,False
24,A,106.0000381137686,3.3344675887605796e-11,False,Bulk ,-1.2086880251894506e-05,7.612629448544399e-12,False
25,A,104.9999999780181,2.8642944938989024e-11,False,Bulk ,-1.3457248407012547e-05,7.637385967075818e-11,False
26,A,104.00001746638168,1.002409038245456e-11,False,Bulk ,-9.76564439730647e-06,3.793936465006325e-11,False
27,A,103.00003495474527,-4.51993068527054e-12,False,Bulk ,-1.459535375468446e-06,5.8177818549849513e-11,False
28,A,102.00000608968043,-1.7371328611499425e-11,False,Bulk ,6.9864071315867485e-06,-1.1573672413637551e-11,False
29,A,100.99999576598697,-1.1039664267356259e-11,False,Bulk ,1.0090710503385218e-05,-7.674520744872118e-12,False
30,A,100.00003179572194,-2.8404723904256054e-11,False,Bulk ,1.358654763378847e-05,-7.686899004139317e-11,False
31,A,98.99999365997141,-8.532074428093539e-12,False,Bulk ,1.4034014786480642e-05,-6.696638262865367e-11,False
32,A,98.00000187764932,2.5640106106461477e-12,False,Bulk ,1.5049345111137202e-06,-8.732861912110199e-11,False
33,A,97.00000082464155,1.873796507389764e-11,False,Bulk ,-6.409640752119521e-06,-2.9212691867580195e-11,False
34,A,96.00001831300514,1.654382396454028e-11,False,Bulk ,-9.51394412391799e-06,-2.320923612360944e-11,False
35,A,94.99998944794031,2.3941213990368942e-11,False,Bulk ,-1.807175341914536e-05,5.310273225082102e-11,False
36,A,94.00002547767527,1.472582133107464e-11,False,Bulk ,-1.6142051323162973e-05,2.630380094009136e-11,False
37,A,93.00002442466749,1.2218231491811921e-11,False,Bulk ,-1.2786047677975157e-05,6.944203448184185e-11,False
38,A,91.99999555960265,9.961400636474811e-12,False,Bulk ,-7.1647415722866925e-06,4.320012483808152e-11,False
39,A,90.99998523590918,-9.660489855762094e-12,False,Bulk ,3.099036242577846e-06,4.511875502429707e-11,False
40,A,89.99998418290141,-2.7715136698458972e-11,False,Bulk ,1.425774836282586e-05,-2.580867056945306e-11,False
